keytag,type,typecode,adname,tel,address,pname,biz_type,cityname,atag,name,location,rating,cost
海鲜,餐饮服务;中餐厅;海鲜酒楼,050119,拱墅区,18969926679,延安路352号-1号,浙江省,diner,杭州市,"招牌熟醉沼虾,生腌去皮蒜香虾,泡椒酸菜牛腩打边炉,熟醉蟹,精品油闷小龙虾,熟醉鲍鱼,片儿川锅底,酱爆螺蛳,炒螺蛳,小龙虾,羊肉,鸡爪",武林虾客·小龙虾·江南生腌(凤起路店),"120.164113,30.260803",4.7,100
海鲜,餐饮服务;中餐厅;海鲜酒楼,050119,滨江区,0571-87215167,星光国际广场4幢4楼(好利来楼上),浙江省,diner,杭州市,"深水虾,象拔蚌,活海参,极品雪花肥牛,长脚蟹,六头鲍,老虎斑,牛气冲天,帝王蟹,东星斑,杨枝甘露",东海渔宫·海鲜姿造(滨江店),"120.208881,30.208794",4.7,134
江浙菜,餐饮服务;中餐厅;中餐厅,050100,余杭区,17706537131,海创科技中心3幢201、202室,浙江省,diner,杭州市,"单人餐,双人餐,料理,鸡肉,栗子烧鸡,板栗烧鸡",西茶?宋宴?精致江南料理,"119.996168,30.276072",4.7,185
江浙菜,餐饮服务;中餐厅;海鲜酒楼,050119,余杭区,19357659986,余杭塘路未来星辰6幢201麦当劳2楼,浙江省,diner,杭州市,"小青龙麻婆豆腐,黑松露山药,纸牌屋烤排骨,文火小牛肉,红膏蟹,熟醉沼虾,堂灼雪花牛肉,芥末虾球6只,焦糖布丁,海鲜毛血旺,泰式酸辣鱼肚羹,雪菜烧江白鲈,芥菜三鲜鱼饼煲,菌酱黄焖甲鱼,脆皮鸡,野米辽参,鳝丝豆面,豆面,鳝丝,烤排骨",三登客江鲜(永福店),"120.027986,30.291051",4.7,91
自助餐,餐饮服务;中餐厅;中餐厅,050100,临平区,15730313964,南苑街道欢乐城西侧尚峰轩9幢3楼(南苑地铁A出口步行160米),浙江省,diner,杭州市,"自助餐,烤肉",永遇乐海鲜自助餐厅·火锅烤肉蒸锅,"120.303817,30.396318",4.7,103
浙菜,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;海鲜酒楼,050106|050119,临平区,0571-88737273;19967438230,华元欢乐城·揽悦轩东门旁(南苑地铁站B口步行210米),浙江省,diner,杭州市,"小炒黄牛肉,刺身,酸菜鱼,农家小炒肉",厨禾海鲜·精致浙菜(临平店),"120.299596,30.395403",4.7,120
海鲜,餐饮服务;中餐厅;海鲜酒楼,050119,临平区,0571-86109188;18668469246,玩月街88号国贸中心F1层,浙江省,diner,杭州市,"小火锅,鲍鱼,三文鱼,煲仔饭,蛋炒饭,海鲜盛宴,牛羊肉",四海珍宝海鲜餐厅(国贸中心店),"120.310793,30.405972",4.7,146
江浙菜,餐饮服务;中餐厅;海鲜酒楼,050119,萧山区,0571-82308777,湘湖路1515号,浙江省,diner,杭州市,一品老鸭煲,钱江渔村·渔浦佳宴(湘湖店),"120.222025,30.132475",4.7,118
中餐,餐饮服务;中餐厅;特色/地方风味餐厅,050118,拱墅区,13777521312,信义坊105号,浙江省,diner,杭州市,"小龙虾,蒜香小龙虾,十三香小龙虾,麻辣小龙虾,龙虾,家常菜,堂食",光头龙虾烧烤(信义坊步行街店),"120.142913,30.293793",4.8,123
小龙虾,餐饮服务;中餐厅;中餐厅,050100,萧山区,13968191899,宁围街道钱江电气大厦永辉路548号,浙江省,diner,杭州市,"小龙虾,椒麻肥肠牛蛙,十三香小龙虾,蛋黄龙虾,九宫格生腌熟醉,蒜蓉小龙虾,猪笼酒酿豆花,红膏酱青蟹,臭豆腐,花雕酒醉小龙虾,招牌秘制鸡,清蒸小龙虾,猪笼奶白酒,猪笼口味罗氏虾,招牌辣子鸡翅膀,魔鬼牛蛙,花雕熟醉湖蟹,花雕熟醉沼虾,大排档,手工臭豆腐,绍兴臭豆腐",猪笼城寨·鲜货烧烤龙虾·怀旧包厢·大排档(萧山店),"120.260163,30.230720",4.7,98
小龙虾,餐饮服务;中餐厅;中餐厅,050100,萧山区,0571-82379988,市心北路1567号融泰云臻大厦1楼地铁2号线飞虹路站C号出口,浙江省,diner,杭州市,小龙虾,红盔甲.小龙虾(杭州首店),"120.262529,30.230753",4.8,188
小龙虾,餐饮服务;餐饮相关场所;餐饮相关,050000,滨江区,13296757590,南环路4025号中太科技园1层(北门旁),浙江省,diner,杭州市,"小龙虾,大排档,生蚝",马大虾小龙虾·盆盆蟹·杭城地标十星大排档,"120.152412,30.178620",4.7,98
烧烤,餐饮服务;中餐厅;中餐厅,050100,滨江区,15268834222,长河街道江汉路1515号江南天街商业中心2幢133室,浙江省,diner,杭州市,"小龙虾,烤肠,烤生蚝一个,秘制龙虾大份,烤扇贝一份,烤土豆片,烤掌中宝,望京小腰,大排档,烤鱼,双人餐",肥猫·小龙虾·鲜货烧烤·炒菜大排档(杭州滨江区),"120.203788,30.200254",4.6,90
烧烤,餐饮服务;中餐厅;海鲜酒楼,050119,滨江区,15868826105;15988174209,长河街道长河路475号S5幢一楼,浙江省,diner,杭州市,"小龙虾,现串现烤红柳羊肉串,望江门小龙虾(滨江店),招牌烤全羊,十三香小龙虾,十三香,烤全羊,手撕烤全羊,招牌羊肉串,现串现烤小黄鱼,羊肉串,龙虾,单人餐,大虾",望江门小龙虾·虾王大排挡(杭州总店),"120.195867,30.184291",4.7,108
小龙虾,餐饮服务;中餐厅;中餐厅,050100,钱塘区,15224086004;18698562511,杭州经济技术开发区下沙街道四季广场5幢103,浙江省,diner,杭州市,"小龙虾,堂食",戒指龙虾.小龙虾.烧烤(下沙一店),"120.336335,30.320651",4.6,80
烧烤,餐饮服务;餐饮相关场所;餐饮相关,050000,西湖区,0571-88017779;16657106000,翠园街道教工路1号34幢102室,浙江省,diner,杭州市,"小龙虾,蒜蓉烤茄子,烤脑花,现串羊肉串,经典十三香小龙虾,海鲜明虾粥,精品冰镇龙虾,小炒黄牛肉",烟火神炭·炭火砂锅·烧烤小海鲜大排档·小龙虾,"120.133965,30.272850",4.7,105
海鲜餐厅,餐饮服务;中餐厅;海鲜酒楼,050119,拱墅区,13018988987,丰潭路430号丰元国际A座F3层,浙江省,diner,杭州市,"小龙虾,年糕烧鲳鱼,东海香煎带鱼,沙蒜豆面,高压锅生蚝,雪菜大黄鱼,野米炖辽参,面结浸茵菇,家烧大闸蟹,鳝爆田鸡,家烧大白鲳,葱烧海参,竹蛏蒜蓉蒸,生呛血蛤,泉水牛腱子,海鲜炒麻糍,葱烧鲫鱼,石榴水晶包,脆皮大肠,酸菜汪刺鱼,冰镇小龙虾,精品乳鹅,卤鹅,辣酒汁花螺,酒醉沼虾,跪炸小黄鱼",新珒记·台州海鲜·小龙虾夜宵,"120.106447,30.301146",4.7,205
小龙虾,餐饮服务;中餐厅;海鲜酒楼,050119,拱墅区,15557118555,武林路76号二楼(凤起路地铁站C4口步行310米),浙江省,diner,杭州市,"小龙虾,香辣小龙虾,十三香小龙虾,龙虾来啦～,蒜香小龙虾,冰镇小龙虾,龙虾,年糕",望江门小龙虾(西湖店),"120.160598,30.261085",4.6,94
烧烤,餐饮服务;中餐厅;中餐厅,050100,滨江区,15957146528;17767110802,康康谷商业中心4幢112-113室,浙江省,diner,杭州市,"五花肉,小黄鱼,龙虾,牛肉串,羊肉串,香辣小龙虾,口味虾",小杨小黄鱼烧烤.龙虾(中赢康康谷店),"120.214446,30.195379",4.7,83
烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,050118,临平区,13588702980,南大街137号,浙江省,diner,杭州市,"小龙虾,招牌烤鱼,迷你掌中宝一把,碳烤羊肉串【烧烤,娃娃菜串【烧烤,迷你鸭肠一把,金针菇串【烧烤,年糕【烧烤,招牌红柳枝羊肉,双人餐,年糕,羊肉,辣炒螺丝,炒螺蛳,红柳烤肉",137烧烤龙虾烤鱼.新疆羊肉串(南大街店),"120.306919,30.411624",4.7,60
烧烤,餐饮服务;中餐厅;中餐厅,050100,西湖区,19012805200,创意路奥莱金街4号楼霞鸣街238号,浙江省,diner,杭州市,"蒜香烤鱼,烤鱼,龙虾,牛肉",玖十八烤鱼酒馆·龙虾·烧烤(奥莱金街店),"120.070294,30.143798",4.7,82
小龙虾,餐饮服务;餐饮相关场所;餐饮相关,050000,余杭区,13586458620,仓前街道银天金城7幢102,浙江省,diner,杭州市,"小龙虾,堂食,炒螺蛳,酱爆螺丝",戒指龙虾(余杭店),"120.015548,30.285319",4.7,89
小龙虾,餐饮服务;中餐厅;中餐厅,050100,滨江区,19005812758,闻涛路1852号,浙江省,diner,杭州市,"小龙虾,熟醉大闸蟹",红钳侠小龙虾·烧烤(闻涛路店),"120.198319,30.209436",4.7,156
中餐,餐饮服务;中餐厅;中餐厅,050100,西湖区,17300954563,西溪街道文二路106-2号,浙江省,diner,杭州市,小龙虾,何府茶油现炒鸡小龙虾,"120.140637,30.283529",4.6,60
小龙虾,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;火锅店,050119|050117,拱墅区,18625253888,东新路966号,浙江省,diner,杭州市,"小龙虾,烤串,龙虾",拙大师·龙虾四季排档(杭州北景园店),"120.181063,30.337549",4.7,113
烧烤,餐饮服务;中餐厅;中餐厅,050100,上城区,15968873110;18757109143,将军路与吴山路交叉口西40米,浙江省,diner,杭州市,"小龙虾,秘制鲜辣小龙虾,烧烤,蒜蓉小龙虾,现杀烤鱼,夜市包子,蒜蓉粉丝烤生蚝,双人餐,口味虾,秘制鲜辣小龙虾",老城区烧烤小酒馆·小龙虾(西湖店),"120.164875,30.248675",4.5,90
私房菜,餐饮服务;中餐厅;中餐厅,050100,拱墅区,0571-87171866;15356185686,华中路225号泰地北上雅辰培训学校隔壁滋养老年医院步行540米,浙江省,diner,杭州市,"小龙虾,酸菜鱼,酸菜鱼",柴米夫妻老川菜·小龙虾(华中路店),"120.202261,30.343676",4.6,83
海鲜,餐饮服务;中餐厅;海鲜酒楼,050119,滨江区,0571-86080717;19011279150,滨康路保利时光里13栋1层1061铺,浙江省,diner,杭州市,"小龙虾,熟醉蟹,泡椒酸菜牛腩打边炉,熟醉鲍鱼,精品油闷小龙虾,片儿川锅底,生腌去皮蒜香虾,招牌熟醉沼虾",武林虾客·小龙虾·江南生腌(滨江店),"120.197057,30.182192",4.6,107
小龙虾,餐饮服务;中餐厅;中餐厅,050100,上城区,13336196980,彭埠街道新塘路672号中豪五星国际,浙江省,diner,杭州市,"小龙虾,大排档,烤串,龙虾",东北主烤官·老七龙虾(中豪五星国际店),"120.223725,30.290590",4.6,95
海鲜,餐饮服务;中餐厅;中餐厅,050100,西湖区,17718155133,文二路332号(学院路地铁站E口步行420米),浙江省,diner,杭州市,龙虾烧烤,蚝当家·海鲜龙虾烧烤(文二路店),"120.125010,30.282795",4.6,82
小龙虾,餐饮服务;中餐厅;中餐厅,050100,上城区,13918198994;15057166521,九堡街道格畈社区南苑1排23号101室,浙江省,diner,杭州市,"小龙虾,堂食",戒指龙虾·小龙虾·烧烤(九堡格畈店),"120.262784,30.323352",4.6,80
水产海鲜,餐饮服务;中餐厅;中餐厅,050100,滨江区,13515714798,海威钱塘之星B栋125号商铺,浙江省,diner,杭州市,"小龙虾,龙虾,双人餐",怪圣龙虾(滨江总店曾用名怪怪龙虾),"120.225530,30.215085",4.5,117
大排档,餐饮服务;餐饮相关场所;餐饮相关,050000,余杭区,18072816280,荆长路768号桔子酒店楼下,浙江省,diner,杭州市,大排档,马大虾小龙虾(余杭店)杭城十星级大排档,"120.040959,30.291866",4.6,96
小龙虾,餐饮服务;中餐厅;海鲜酒楼,050119,拱墅区,13575701885,萍水街85号(和睦地铁站D4口步行160米),浙江省,diner,杭州市,"小龙虾,扬州极品大龙虾,酱爆螺丝,扬州狮子头,扬州烧鹅,拍黄瓜,扬州小龙虾,金针肥牛,凤爪,盐水鹅,干菜玉米饼,花生,肥肠酸菜鱼,空心菜,干丝,松花蛋,龙虾,酱爆螺丝,炒螺蛳",一家人扬州龙虾(七乐汇生活广场店),"120.118941,30.307019",4.6,165
小龙虾,餐饮服务;餐饮相关场所;餐饮相关,050000,钱塘区,19157630627,天城东路230号(御隆汤水世界对面),浙江省,diner,杭州市,"小龙虾,堂食",戒指龙虾·小龙虾·烧烤(天城东路店),"120.330372,30.305443",4.6,96
中餐,餐饮服务;中餐厅;中餐厅,050100,西湖区,0571-88862429;13738160208,文新街道文一西路169号,浙江省,diner,杭州市,"小龙虾,羊棒子,一桶螺丝,烤羊排,一统螺市,酸菜鱼,发财鱼,一桶螺蛳,剿匪鸡,烤鱼,鸭头,羊筋骨,香辣小龙虾,玉米烙,一统螺丝,羊肉串,烤羊肉串,鲜来一桶,羊膀子,一桶鲜,螺丝,芋头,鲜一桶,土豆饼,火热心肠,臭鳜鱼,双人餐,徽州臭桂鱼,烤肉,龙虾,柠檬酸菜鱼",火龙堂·龙虾羊排烧烤精酿(文一路店),"120.104940,30.286552",4.5,58
烧烤,餐饮服务;中餐厅;中餐厅,050100,拱墅区,18966484082,沈塘桥路66号(沈塘桥地铁站A口步行90米),浙江省,diner,杭州市,"五花肉,大茄子,掌中宝,烤鱼,乳羊排,小黄鱼,生蚝,双人餐",拉哥烧烤龙虾馆(沈塘桥店),"120.151340,30.281419",4.5,54
小龙虾,餐饮服务;餐饮相关场所;餐饮相关,050000,滨江区,18858260582,迎春东苑28号(滨和路地铁站D口步行450米),浙江省,diner,杭州市,"小龙虾,小酥肉,炒螺蛳,酱爆螺蛳",三虾客小龙虾临沂炒鸡(迎春东苑店),"120.221142,30.199387",4.6,60
江浙菜,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;海鲜酒楼,050106|050119,上城区,13757101550,察院前巷8号,浙江省,diner,杭州市,"小龙虾,牛蛙,素菜,虾仁,牛肉,龙虾",龙虾小弟,"120.170223,30.233277",4.6,179
中餐,餐饮服务;中餐厅;中餐厅,050100,余杭区,15356683078,良渚街道金家渡路112号星运鲲鹏大厦一层,浙江省,diner,杭州市,"小龙虾,双人餐",瑔记·台州小馆·小龙虾(杭州首店),"120.094294,30.339974",4.6,82
小龙虾,餐饮服务;中餐厅;特色/地方风味餐厅,050118,萧山区,13779871999;17767250914,工人路与萧棉路交叉口(天润商业中心3-1号),浙江省,diner,杭州市,"小龙虾,大排档,堂食",戒指龙虾·小龙虾·烧烤(天润中心店),"120.263426,30.172314",4.5,80
海鲜,餐饮服务;中餐厅;中餐厅,050100,西湖区,15058555081;18257849247,申花路443号(虾龙圩地铁站D口步行490米),浙江省,diner,杭州市,"龙虾,堂食",可爸海鲜小龙虾大闸蟹(城西店No1),"120.099375,30.307144",4.6,114
小龙虾,餐饮服务;中餐厅;海鲜酒楼,050119,上城区,13805793705,望江路201号(望江立交西侧),浙江省,diner,杭州市,"香辣小龙虾,十三香小龙虾,原味小龙虾,酸辣土豆丝,烤扇贝,酱爆螺丝,凉拌黄瓜,卤鸡爪,烤生蚝,盐水毛豆,椒盐小龙虾,爆炒螺丝,椒盐小土豆,香辣蟹,烤无骨鸡柳,羊肉串,龙虾",望江门阿根龙虾,"120.174261,30.237182",4.6,113
小龙虾,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;特色/地方风味餐厅,050119|050118,拱墅区,18605885863,杭行路555号华盛达阅城新座2幢下面,浙江省,diner,杭州市,"小龙虾,虾蟹,牛肉",虾蟹工坊龙虾馆(阅城新座店),"120.116616,30.332277",4.5,130
小龙虾,餐饮服务;中餐厅;特色/地方风味餐厅,050118,西湖区,13777849612,文一西路426-428号,浙江省,diner,杭州市,"烤肉,素菜,五花肉,大排档,牛肉,鸡肉,龙虾",活虾堂龙虾(文一西路店),"120.092778,30.287068",4.6,76
大排档,餐饮服务;中餐厅;中餐厅,050100,余杭区,19011209090,仓前街道景兴科技大厦1幢110、111室,浙江省,diner,杭州市,"小龙虾,土菜",彭兜兜.地道湖南土菜.烧烤.小龙虾(仓南里MEET636店),"120.005419,30.272962",4.5,47
烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,050118,余杭区,15858185289,缔逸城古墩路1719号(白洋地铁站C口步行380米),浙江省,diner,杭州市,"拌饭,烧烤烤鱼,羊肉串,炒螺蛳,撸串,龙虾烧烤,爆炒螺丝",李氏龙虾烧烤烤鱼(缔逸城商业街店),"120.071437,30.351989",4.6,85
水产海鲜,餐饮服务;中餐厅;中餐厅,050100,富阳区,18258459060;19706839895,富春街道鹿山下19号,浙江省,diner,杭州市,小龙虾,三两好友深夜食堂富阳店·小龙虾·焗海鲜·烤乳猪,"119.939439,30.033007",4.5,100
烧烤,餐饮服务;中餐厅;中餐厅,050100,上城区,15355813567,凤山路159号,浙江省,diner,杭州市,"小龙虾,羊排,生蚝,羊腿",永聚烤吧盱眙龙虾,"120.171575,30.224485",4.5,128
小龙虾,餐饮服务;中餐厅;火锅店,050117,萧山区,15355465829,市心北路2024-5号(盈丰路地铁站D口步行340米),浙江省,diner,杭州市,"小龙虾,农家小炒肉,玉米,茄子,锅包肉,东北菜,羊肉串,龙虾烧烤,青椒",江南虾客·龙虾烧烤(钱江世纪城店),"120.255394,30.236486",4.6,147
小龙虾,餐饮服务;中餐厅;中餐厅,050100,西湖区,18252323888,龙田街转塘象山国际广场4号楼1楼,浙江省,diner,杭州市,龙虾,盱眙·战友龙虾(转塘店),"120.079613,30.149670",4.6,133
小龙虾,餐饮服务;中餐厅;中餐厅,050100,拱墅区,18106552778,沈家路66号,浙江省,diner,杭州市,小龙虾,虾锅·小龙虾·烧烤(沈家路店),"120.179545,30.315607",4.6,61
海鲜,餐饮服务;中餐厅;海鲜酒楼,050119,萧山区,13605709913,金莱街165号(育才北路地铁站C3口步行260米),浙江省,diner,杭州市,"小龙虾,牛蛙,酸菜鱼,炒螺蛳,酱爆螺蛳,龙虾,小炒黄牛肉,特色菜",朱小喜龙虾馆(金莱店),"120.271893,30.181455",4.6,80
小龙虾,餐饮服务;餐饮相关场所;餐饮相关,050000,拱墅区,13221822778,中大银泰城6幢112室,浙江省,diner,杭州市,"小龙虾,龙虾,口味虾,爆款五星蒜蓉小龙虾",品蝦居小龙虾大闸蟹,"120.176997,30.327866",4.6,88
火锅,餐饮服务;中餐厅;火锅店,050117,钱塘区,13757113720,杭州经济技术开发区学林街宝龙商业中心10幢101.102号,浙江省,diner,杭州市,"羊蝎子,火锅烧烤,羊肉",羊老三火锅烧烤龙虾馆(杭州下沙宝龙广场店),"120.386155,30.312132",4.4,97
小龙虾,餐饮服务;中餐厅;海鲜酒楼,050119,西湖区,15155017211,万塘路262号万塘汇大厦北楼F1层,浙江省,diner,杭州市,"烧烤大排档,龙虾",王市井龙虾·鲜货烧烤大排档(万塘汇店),"120.124426,30.278830",4.5,96
烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,050118,淳安县,13764979092,阳光路88号,浙江省,diner,杭州市,烤鱼,三只羊烧烤·烤鱼·龙虾馆,"119.042188,29.615786",4.3,75
小龙虾,餐饮服务;中餐厅;海鲜酒楼,050119,拱墅区,18858149473,胜利河美食街霞湾巷318-2望江门小龙虾,浙江省,diner,杭州市,"小龙虾,豆腐,特色菜,羊肉串",望江门小龙虾(胜利河美食街店),"120.156065,30.298012",4.5,115
烧烤,餐饮服务;中餐厅;中餐厅,050100,钱塘区,13968184860,北苑大厦西区北门旁高沙路135号,浙江省,diner,杭州市,小龙虾,活虾堂·羊肉煲小龙虾烧烤(高沙店),"120.334904,30.305793",4.6,76
小龙虾,餐饮服务;中餐厅;海鲜酒楼,050119,余杭区,15088637700;18367151199,金家渡路197号,浙江省,diner,杭州市,"水煮肉片,酸菜鱼,龙虾",兄弟龙虾(金家渡总店),"120.092325,30.338213",4.5,109
中餐,餐饮服务;中餐厅;中餐厅,050100,拱墅区,0571-88292868;18142012066,余官巷北2门东北50米,浙江省,diner,杭州市,"高山生炒鸡,小炒黄牛肉,紫苏螺蛳,青番茄腊肉,开花清水鱼,钱江源土烧包头鱼,麻辣豆腐,小炒黄牛肉,宵夜,烤串",胖子食府·衢州菜小龙虾烧烤(西湖店),"120.167503,30.266890",4.5,74
海鲜,餐饮服务;中餐厅;海鲜酒楼,050119,桐庐县,13616529976,大联路478号,浙江省,diner,杭州市,"小龙虾,龙虾",新大陆龙虾工坊(白云小区店),"119.694989,29.793420",4.4,113
烧烤,餐饮服务;餐饮相关场所;餐饮相关,050000,萧山区,15382345035,奥体华悦城南1门旁,浙江省,diner,杭州市,"小龙虾,牛肉串,炭烤五花肉,青椒虾滑,炭烤小黄鱼",财多多烧烤小排档·烧烤·小龙虾,"120.273454,30.215410",4.5,78
水产海鲜,餐饮服务;中餐厅;中餐厅,050100,萧山区,17767174796,育才路701号(699-701号),浙江省,diner,杭州市,"牛肉,牛羊肉",虞记小龙虾大闸蟹(育才路店),"120.279410,30.154326",4.5,78
烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,050118,西湖区,13567179648;15988859532,文三西路638-7号(五联西苑南大门汉庭酒店旁边),浙江省,diner,杭州市,"特色碳烤羊排,烤扇贝,碳烤生蚝,特色碳烤羊腿,烤金针菇,羊肉,羊肉串,龙虾",特色碳烤羊腿·龙虾,"120.095179,30.275831",4.5,83
小龙虾,餐饮服务;中餐厅;海鲜酒楼,050119,上城区,15861776777;18752346232,明珠街436号(置鼎时代中心北区南门旁),浙江省,diner,杭州市,"特色菜,大虾",光头龙虾(丁桥店),"120.229158,30.351452",4.6,89
海鲜,餐饮服务;中餐厅;海鲜酒楼,050119,滨江区,15755015233,江陵路2040号(江陵路地铁站A口步行490米),浙江省,diner,杭州市,[],金榜龙虾馆(星耀城店),"120.214310,30.213421",4.6,133
